Planet Name,Orbital Period,Orbital Eccentricity,Orbital Inclination,Planet Radius (Earth Radii),Planet Density,Equilibrium Temperature,Insolation Flux,Transit Depth,Transit Duration,Star Mass,Effective Temperature,Star Luminosity,Star Radius,Star Age,Metallicity,Distance,Parallax,Discovery Year,Number of Photometric Measurements,Number of RV Measurements,Number of Spectroscopic Measurements,Number of Duplicated Measurements,Right Ascension,Declination,Galactic Longitude,Galactic Latitude,Planet Radius Error (Lower),Planet Radius Error (Upper),Planet Radius Limit,Star Mass Limit,Star Radius Error (Lower),Star Radius Error (Upper),Star Radius Limit,Star Age Error (Lower),Star Age Error (Upper),Star Age Limit,Star Age (Gyr)
Kepler-983 b,0.3630177933808534,-0.6791378258028552,0.3989041809924369,-0.5429369606886086,0.02567246829485944,-0.6192460737763646,-0.7040921467532476,-0.7448671783140813,1.5503672810380904,0.6243295748674745,0.9118540231141441,0.15,0.2980364321131868,-1.3075549544246465,0.5836955425731353,0.6379814959604674,-0.2772057243027166,-0.2128036659945015,-0.4634911284070809,-0.3277025362164212,-0.2721781592978959,0.0,0.3952235062029771,0.6821518289476274,-0.5004065636529675,0.2950158604556557,-1.6731735634557345,0.2591601608890722,0.0,0.0,-0.7442257641382861,0.6624679300451792,0.0,-1.6039023457644963,1.7680491928488045,0.0,-0.771561710638798
Kepler-1212 b,-0.5488074795293753,-0.6791378258028552,1.0308638290481265,-0.6510314640239705,0.19288047861916646,0.3739299612858993,-0.7040921467532483,-0.8843168555052506,0.7203396745133315,0.5335264820150101,0.9100394348745955,0.21103773429318,0.4111093261530427,-0.2703565051843113,0.02144470381542541,1.2314469226164175,-1.1775949798381935,-0.2128036659945015,-0.4634911284070809,-0.3277025362164212,-0.2721781592978959,0.0,0.6809401907263792,0.9701831089064319,-0.3502511775621921,0.09613745489640887,0.9723921878090273,-0.34322904755916095,0.0,0.0,1.4373562745858344,-1.0074261365219734,0.0,-0.3013697132053113,0.3397781115768603,0.0,-0.6598452038623869
Kepler-216 b,-0.6936262831385621,-0.6791378258028552,-0.008497343576100977,-0.5477169304228944,0.03077943452081805,0.801287463323263,-0.7040921467532465,-0.8825918314644355,0.9564403089995037,0.5638400461516058,0.9831862464360366,0.518360067092039,0.5643619765006402,-2.0655753517064186,-0.9654756919132536,1.1370273393292278,-1.1310191079279641,-0.6296591607006524,-0.4634911284070809,-0.3277025362164212,-0.2721781592978959,0.0,0.600309199976311,0.7433568008932101,-0.432404034080286,0.0986824060685428,0.7130198734537799,-0.9759289147119338,0.0,0.0,1.2589104419823636,-1.4254845299019092,0.0,-1.2167784722199508,1.1383685099942336,0.0,-0.6975652502340814
Kepler-266 b,-0.7130931496362095,-0.6791378258028552,0.9541221600705354,-0.4865498584577326,-0.05886837330916488,0.6303963478631153,-0.7040921467532483,-0.6428778826838669,0.3511424720075735,0.06303717444286905,0.6190419688382864,0.0116296423155355,0.2077132384374336,0.3813936876148655,0.8466771095835263,1.2675944781562491,-1.1944644437559964,-0.6296591607006524,-0.4634911284070809,-0.3277025362164212,-0.2721781592978959,0.0,0.6195081926096084,0.6373399990766366,-0.46121792279794355,0.047821006337494414,1.683108103808751,-1.8367643388893269,0.0,0.0,1.6988197609396471,-1.8411143758315573,0.0,1.6883144541094064,-1.0023078323645733,0.0,-0.043529805850531234
Kepler-885 b,-0.39453990495305513,-0.6791378258028552,-0.6815849531262305,-0.47732510518666943,-0.07531618954771883,0.30043548288404426,-0.7040921467532442,-0.8880036399012072,1.021934168266186,0.8645907788550892,1.1633915036569897,0.416861591808888,0.6727714706718778,-0.3100953615485799,0.5191050869394142,0.5428205898961695,-0.7720381693955625,-0.2128036659945015,-0.4634911284070809,-0.3277025362164212,-0.2721781592978959,0.0,0.4767744268555087,0.9520113572175187,-0.3967486842752492,0.275875962763185,0.5464870587654789,-0.7951733581207289,0.0,0.0,1.1548961394498338,-1.0074261365219734,0.0,-1.3780149369949484,0.7776448649331862,0.0,-1.047028549909061
Kepler-1025 b,0.4433900975486776,-0.6791378258028552,0.3933322602601099,-0.7335878057499908,0.3237951720076857,-0.6214731864470019,-0.7040921467532465,-0.9279580293738003,1.5748515203808948,0.5031656329254954,0.9795015640901439,0.287077376681508,0.38021430300439235,-0.23605138163732753,-0.32631410074739203,0.7577883366664615,-0.9152472334459895,-0.2128036659945015,-0.4634911284070809,-0.3277025362164212,-0.2721781592978959,0.0,0.3820145845407926,0.6265425993319251,-0.5233980473090574,0.29561416074145,0.5765268104309438,-0.05414010583953681,0.0,0.0,1.2265620453944217,-0.8685774429180123,0.0,-0.5069705249298035,0.26801637553119706,0.0,-0.6216638387140011
Kepler-170 b,-0.686453848258059,-0.6791378258028552,-0.14016769659400397,-0.1839206671787788,2.005113497246299,0.4378951358410626,1.726410240797344,-0.3072981435649102,0.3303698252700667,0.5001269044836608,0.2873891637239073,-0.0545306762727507,0.2077132384374336,-1.065519090542837,1.8889590163847694,0.67206213886334,-0.8604261432638103,-0.6296591607006524,-0.4634911284070809,-0.3277025362164212,-0.2721781592978959,0.0,0.3822577829315589,0.507865997640785,-0.5682057532818515,0.26122550211857876,-0.2811798842074378,-0.05414010583953681,0.0,0.0,-0.07870054368408565,-0.14359234495790565,0.0,-0.6363563375208,0.4543792466638175,0.0,-0.6178210068139645
Kepler-557 b,-0.8349436660360413,-0.6791378258028552,-1.3282163770428783,-0.40087688476158795,-0.18390692890988752,1.2793670711684577,-0.7040921467532476,-0.691986949210308,0.976670460014172,0.5638400461516058,0.9409858722352707,0.728144945760965,0.4261700518749144,-0.2703565051843113,-0.038075406914948845,1.619580313171952,-1.3390430459211438,-0.2128036659945015,-0.4634911284070809,-0.3277025362164212,-0.2721781592978959,0.0,0.5998129941977843,0.5071480878425474,-0.5104781192113097,0.023245230296980137,1.3035363428785236,-0.765605326449202,0.0,0.0,1.5123725498838867,-1.1207029069024277,0.0,-0.2617927738011392,0.40201491715335447,0.0,-0.6975652502340814
Kepler-1625 b,1.4108663487216848,-0.6791378258028552,1.0734733652175519,0.6012193786360034,-1.269542209281684,-1.389229893460405,-0.7040921467532483,0.9338088816189112,2.611603629250722,0.1035741358804956,0.28433647281011426,0.436962411964558,0.018730497465020847,0.22607728569810345,-0.09692578578851337,1.691939497777233,-1.3390430459211438,-0.2128036659945015,-0.4634911284070809,-0.3277025362164212,-0.2721781592978959,0.0,0.6437757573424466,0.4238037296362158,-0.5285641704667458,-0.04770856720375471,1.3852363978552305,-1.1219877208683247,0.0,0.0,0.7248452788211286,-0.46314315681526147,0.0,1.1430516378827382,-0.711258380947344,0.0,-0.09665742949537327
Kepler-845 b,-0.9295035959662662,-0.6791378258028552,-1.8868449051226843,-0.7022333332946658,0.2748157698708547,1.463614753288802,1.877616104699351,-0.49437108469121227,-1.7351105168307839,-0.43539653215433805,-0.6735321278234617,-0.604742645142222,-0.5251057715886279,0.3813936876148655,-0.09692578578851337,0.11445410234690673,-0.4329577682455325,-0.2128036659945015,-0.4634911284070809,-0.3277025362164212,-0.2721781592978959,0.0,0.5316709943019304,0.9200288244280704,-0.39491854203738663,0.21362893282057563,-1.4451908586801858,-0.4371683661134227,0.0,0.0,-0.7442257641382861,0.6624679300451792,0.0,1.809646510142382,-0.9308703936181415,0.0,0.5510951245007891
Kepler-1127 b,-0.7882554666538216,-0.6791378258028552,0.28501612240375146,-0.7441458845182837,0.3396787892456451,0.720696021149277,1.7576503000860726,-0.7987938870023811,-0.11953838605415745,0.1346759816845934,0.26457464426380506,-0.259111579781626,0.041734558775617915,0.22607728569810345,0.0816176943450747,0.805027841160179,-0.944803785089547,-0.2128036659945015,-0.4634911284070809,-0.3277025362164212,-0.2721781592978959,0.0,0.5874570971568012,0.5624922870867216,-0.4943786193422442,0.05369319900183709,0.21861076263226636,-0.8778069529371112,0.0,0.0,0.8615808082058323,-0.3177684935943011,0.0,1.1794951357488679,-0.7443272356686509,0.0,-0.13775905690132587
Kepler-574 b,-0.7070562783245062,-0.6791378258028552,1.0450081713937025,-0.5286722381070778,0.00503730063259237,0.3920520556927965,1.698413931426011,-0.5393634474046216,-0.07433982686201399,0.07240258679517265,0.1869385138632191,-0.21429156831335,-0.05362799870084799,0.1472775879052464,-0.21275008741284018,0.5916300045167394,-0.8061890159073957,-0.2128036659945015,-0.4634911284070809,-0.3277025362164212,-0.2721781592978959,0.0,0.5144903142184368,1.1016142401411044,-0.34787157695856724,0.27593154965627215,0.3022817501030628,0.4487062379752257,0.0,0.0,0.6457760284430024,-0.14359234495790565,0.0,1.338310788362468,-0.6108451397120731,0.0,-0.05575008720722938
HD 97048 b,1.9528440463690102,-0.6791378258028552,-3.2227024411093175,1.3943245426117516,-0.3975784669839301,-2.1283061883739998,-0.7040921467530199,0.7929665850032742,0.01790647676824133,3.310458385922691,3.4336719412742123,1.602,1.3485131959079901,-2.248441037382166,-0.038075406914948845,-0.6569703480857755,0.39964261890392544,0.5043590629925244,2.155323140518369,-0.3277025362164212,-0.2721781592978959,0.0,-1.041599761950769,-1.7843038101943807,1.487827816915558,-0.8258523150139162,0.024980337526646447,-0.005467759905994833,0.0,0.0,-0.24360615906549238,0.06990359612434302,0.0,0.0002815288750675065,-0.04762501246595955,0.0,-2.467922546675335
Kepler-1313 b,-0.8266430150533134,-0.6791378258028552,-1.1190713419617633,-0.8527021679451564,0.5217706410098227,0.72319270390024,1.8070897822060135,-0.7955567433761188,-1.822952403598657,-0.02154853853815644,-0.03625468671999172,-0.324803214172901,-0.21347699075873033,-0.5546147970559606,-0.15513757249600738,-0.6948647749849317,0.4522405368537884,-0.2128036659945015,-0.4634911284070809,-0.3277025362164212,-0.2721781592978959,0.0,0.5667929731462672,0.5378979887197258,-0.508364297757021,0.06583526708154469,-1.7921761150036506,1.438732607547231,0.0,0.0,-0.7442257641382861,0.6624679300451792,0.0,-0.11622595742049774,0.7008698037200516,0.0,0.06496736464121414
Kepler-650 b,-0.8521505018473876,-0.6791378258028552,-1.8399790038090575,-0.2783317143897646,-0.35804537627223815,1.4993248623790874,-0.7040921467532465,-0.7415438365101744,0.3283327771105894,0.47275637402955595,0.5586751464396614,0.284,0.6727714706718778,0.9062290267695583,0.6487609775199278,0.8534449306147485,-1.3390430459211438,-0.2128036659945015,-0.4634911284070809,-0.3277025362164212,-0.2721781592978959,0.0,0.4847760524980471,0.6900388143799586,-0.4766613705611951,0.1971660120328294,0.8308839093636686,-0.9525448327653359,0.0,0.0,1.2265620453944217,-1.3314929564655649,0.0,-1.0026194777577562,-0.00934496536737587,0.0,-0.583039386342936
Kepler-1055 b,-0.8814002094309443,-0.6791378258028552,0.5193437364031696,-1.1675988752665498,1.0943027541564745,1.3038887245729824,1.8731191870853536,-1.0859633583560533,-1.476719780886305,0.16571037959494775,0.35537897989515704,-0.14818012303201,0.018730497465020847,-0.3453267333654244,-0.26979842860059766,0.0101824146243667,-0.3393885929112038,-0.2128036659945015,-0.4634911284070809,-0.3277025362164212,-0.2721781592978959,0.0,0.5202673696753176,0.6780889526910496,-0.47216844169729555,0.15672931005956026,-1.6731735634557345,1.7465515089481811,0.0,0.0,-0.4885696299729136,0.3362619620322545,0.0,0.0002815288750675065,0.41245172715812545,0.0,-0.1789682537906845
Kepler-108 c,1.192372778468725,0.8656201592259617,0.5789942937557973,0.9406987235936657,-1.501362881824697,-0.7567897703409644,-0.7040921467532193,-0.012058238806779616,2.611603629250722,0.9748736522455457,0.5669997134672918,0.707,1.3167555171327472,0.030571167390577497,2.0057119011427824,-0.1300378587361759,-0.2772057243027166,-0.6296591607006524,-0.4634911284070809,-0.3277025362164212,-0.2721781592978959,0.0,0.6214128660950331,0.739666561896416,-0.42859696282007786,0.07830366637944929,0.8308839093636686,-1.0830961811324191,0.0,0.0,0.6457760284430024,-0.8685774429180123,0.0,-0.9082182643259482,1.5860097306680687,0.0,-1.1630327512899312
Kepler-169 e,-0.5151262448011229,-0.6791378258028552,-0.05967842474780251,-0.6209361752565085,0.14740034820618775,-0.3286130925501575,1.0404188095856468,-0.4098703355316947,-0.18775617365613165,-0.27504779057486844,-0.5837416757024555,-0.496106541539166,-0.4913840743373443,2.4912460090844633,0.14241653420001466,0.054219815507173356,-0.37941182232453957,-0.6296591607006524,-0.4634911284070809,-0.3277025362164212,-0.2721781592978959,0.0,0.41536009155527487,0.4731374581264581,-0.5730476573170835,0.2102568925071725,0.1267221961418447,-0.4371683661134227,0.0,0.0,-0.26777403979997283,0.06990359612434302,0.0,-0.22274052132297661,-0.04762501246595955,0.0,0.3707822441339561
Kepler-599 b,-0.46944399856328994,-0.6791378258028552,0.6900957663966488,-0.3278681468778094,-0.28760973952026236,-0.3130345947108147,0.9350023581935016,-0.07627822105973851,0.5542387247390318,-0.3070081034879865,-0.4388559538124886,-0.52232363755375,-0.3936386309744377,0.4581007891931761,-0.26979842860059766,0.38336470837876846,-0.6542589388622426,-0.2128036659945015,-0.4634911284070809,-0.3277025362164212,-0.2721781592978959,0.0,0.41336264124190863,0.48042308858919286,-0.5707108375268972,0.2149308544391398,-0.8403796273589937,-0.5614412080470199,0.0,0.0,-0.4885696299729136,0.3362619620322545,0.0,1.9340387876368013,-1.0729337619180948,0.0,0.40747631200225165
Kepler-213 b,-0.8745319838818602,-0.6791378258028552,0.8859032521572858,-0.9319726096078406,0.6579129966970224,1.4821561059762158,-0.7040921467532476,-1.072715830420751,-1.3298337685424455,0.44229752757108026,0.31347006849415193,0.081996823142736,0.48401903955419084,-1.1759157923330292,0.8235164553532498,0.5164891558876002,-0.7532933838808373,-0.6296591607006524,-0.4634911284070809,-0.3277025362164212,-0.2721781592978959,0.0,0.5284314369166659,0.6628143762162658,-0.4752649929583155,0.1438324757139401,0.21861076263226636,-0.5219816004112131,0.0,0.0,1.1919701961696025,-1.3649343281718236,0.0,-1.0572570426879793,1.5259829077630362,0.0,-0.5439930424975343
